Lactose,Whey central,Whey west,Whey east,NDPSR whey avg,CME whey avg,NDPSR NFDM,34p WPC,Nonfat west,Nonfat central east,Sweet cream buttermilk central,AA butter,Cheese 40 blocks,Cheese barrel,Delac
0.635,0.5525,0.5875,0.59875,0.5742,0.4711761831848623,1.9134512467532159,1.72,2.02,2.06,1.85,1.5585,1.967,1.8865,0.30406312202405905
0.77,0.655,0.6775,0.67375,0.6599,0.6687480477894879,1.3422165246094804,1.46,1.4,1.445,1.35,1.595,1.5625,1.57,0.34916082625596623
0.84,0.6925,0.68375,0.7,0.671,0.7218722985929561,1.3277803547987257,1.515,1.385,1.44,1.35,1.6025,1.5906,1.5831,0.34964887731232275
0.86,0.7075,0.70625,0.72875,0.6791,0.7435194820468909,1.3236912029216072,1.525,1.39,1.435,1.34,1.6265,1.596,1.5755,0.35072953989656397
0.86,0.71,0.71625,0.745,0.702,0.7337995437468648,1.3298696781496144,1.5275,1.395,1.43,1.325,1.58,1.55,1.52,0.35015743997308846
0.86,0.71,0.7175,0.755,0.7113,0.7291363433479127,1.3228966513231066,1.5275,1.38,1.425,1.325,1.558,1.506,1.487,0.35239704892759827
0.86,0.705,0.69,0.735,0.6753,0.7458767178952882,1.3025691693411345,1.5275,1.355,1.4075,1.3175,1.498,1.4965,1.4925,0.3497518295954536
0.86,0.705,0.6725,0.7325,0.6648,0.7572029446343489,1.2912217310672427,1.5275,1.3475,1.3925,1.31,1.4425,1.477,1.489,0.34750961271878156
0.86,0.705,0.67125,0.71625,0.6414,0.7697605862239308,1.2846501413114004,1.5275,1.3375,1.38,1.305,1.4005,1.482,1.478,0.3474501066859159
0.86,0.7,0.595,0.715,0.6404,0.7644972311906095,1.2732559103804344,1.5275,1.3275,1.365,1.3025,1.4156,1.475,1.4738,0.34272587353565
0.86,0.6525,0.545,0.71125,0.6113,0.7153378794922831,1.2686183023872508,1.525,1.32,1.355,1.30125,1.4205,1.479,1.4845,0.35262619510630766
0.86,0.6375,0.54,0.60125,0.6059,0.6827116361928887,1.2623538924268147,1.52,1.29,1.34,1.30125,1.45,1.4765,1.4725,0.35454010527912416
0.86,0.6225,0.555,0.59375,0.6193,0.6610925206953019,1.2463982917212344,1.52,1.28,1.31,1.27125,1.5005,1.5345,1.5555,0.3613507045476809
0.86,0.6175,0.5325,0.6725,0.6044,0.674115172763427,1.2245684179378453,1.505,1.27,1.28,1.265,1.5225,1.59,1.583,0.37276214316583856
0.86,0.6,0.52125,0.645,0.6113,0.6366356747094171,1.2212903698843556,1.485,1.25,1.27,1.255,1.498,1.4905,1.46,0.37629573068165234
0.2575,0.58,0.52125,0.62,0.5546,0.6543486379808492,1.1953091489770646,1.46,1.25,1.25,1.2425,1.4444,1.4894,1.4613,0.3840843367368585
0.2575,0.55,0.51625,0.6,0.6133,0.570991542398146,1.1956822743930071,1.425,1.235,1.245,1.18875,1.426,1.4875,1.4495,0.3874395807807334
0.2575,0.5325,0.5025,0.61,0.5935,0.5585818801247125,1.1773089460478818,1.4125,1.205,1.23,1.18875,1.4175,1.503,1.46,0.3970806878698887
0.2575,0.52375,0.49625,0.58875,0.5931,0.5400167178433314,1.1685633846990955,1.39625,1.18,1.21,1.18125,1.3845,1.5265,1.4455,0.404129650851363
0.2575,0.505,0.49625,0.5875,0.5713,0.5323217044906503,1.1361714036681785,1.34125,1.155,1.195,1.065,1.342,1.535,1.4655,0.3868521047267941
0.2575,0.505,0.49625,0.5825,0.5697,0.5328828995482412,1.1041114966743,1.34125,1.12,1.18,1.0275,1.6065,1.5025,1.454,0.3814577425894947
0.2575,0.4925,0.4975,0.58,0.5304,0.5433753217097724,1.0854236667741692,1.29125,1.095,1.17,1.025,1.3515,1.5,1.456,0.38672317480412177
0.2575,0.48875,0.48875,0.5275,0.5436,0.5291872758469315,1.067142537309068,1.27125,1.075,1.135,1.025,1.386,1.5145,1.466,0.39347618444071975
0.895,0.48375,0.48375,0.53875,0.524,0.5237648510731125,1.0911548568715674,1.24625,1.0975,1.18,1.025,1.3981,1.61,1.5238,0.3857969507019281
0.885,0.48375,0.48375,0.5225,0.5166,0.5277727668361027,1.1044605336300037,1.2425,1.125,1.19,1.025,1.4085,1.608,1.5245,0.3789925843732349
0.885,0.475,0.48125,0.5175,0.5032,0.5317321201505727,1.1033469079163298,1.1925,1.1625,1.19,1.025,1.4595,1.645,1.5595,0.37973229187245927
0.87,0.4725,0.485,0.51,0.5075,0.5311173125625782,1.0966228379213834,1.1775,1.165,1.205,1.0475,1.5355,1.6195,1.6035,0.37840826605098354
0.87,0.475,0.4875,0.52125,0.4968,0.5519598407031634,1.0914119603607546,1.16875,1.18,1.2075,1.07,1.5215,1.649,1.672,0.3810307352301061
0.87,0.475,0.49,0.51125,0.4868,0.5581099658356704,1.0898444350398115,1.16875,1.18,1.2125,1.07,1.5288,1.64,1.675,0.3783168457459227
0.84,0.49,0.4975,0.525,0.4933,0.5717655662402978,1.1001156885140015,1.1525,1.195,1.2125,1.07,1.543,1.654,1.658,0.3730523250979929
0.83,0.49,0.4975,0.53,0.4959,0.5640328623380941,1.1277084790418992,1.13125,1.23,1.255,1.105,1.578,1.716,1.7025,0.37229206757830324
0.825,0.495,0.51375,0.535,0.5102,0.5638794104899185,1.1386735031939477,1.12125,1.25,1.255,1.21875,1.6465,1.715,1.693,0.3997445998417313
0.825,0.5025,0.51875,0.545,0.5097,0.5750540462726527,1.1433060752090194,1.12125,1.26,1.265,1.21875,1.6615,1.704,1.6805,0.3956256141509573
0.825,0.5125,0.535,0.55,0.5197,0.5658848679110347,1.1902754575199945,1.12125,1.29,1.3675,1.27125,1.727,1.8185,1.791,0.38761995351619727
0.825,0.5175,0.55,0.555,0.5291,0.5703307486646584,1.2189812989707214,1.12125,1.35,1.3875,1.28125,1.7775,1.8655,1.827,0.3841183282931826
0.8275,0.52875,0.56,0.56625,0.5399,0.5736940804227891,1.2502282463427472,1.1275,1.385,1.44,1.30125,1.8,1.844,1.8045,0.3745617496314346
0.8275,0.54,0.58,0.57625,0.5476,0.5831908004041972,1.3030681004231077,1.1425,1.47,1.495,1.31125,1.8285,1.8505,1.7995,0.3598453761596776
0.825,0.565,0.585,0.585,0.5597,0.6106498928155281,1.3129776722852617,1.1625,1.485,1.505,1.32625,1.8663,1.8275,1.7763,0.3527671881975216
0.825,0.5675,0.5925,0.6025,0.5745,0.6050871772372387,1.331056193175284,1.1725,1.505,1.525,1.335,1.842,1.8455,1.797,0.3516775648919168
0.825,0.5825,0.60125,0.6125,0.5853,0.6175997357275999,1.3464637686468564,1.1925,1.515,1.55,1.39,1.87,1.949,1.9045,0.3579989791489111
0.825,0.585,0.60125,0.62375,0.593,0.618960648394704,1.3576055245705891,1.2125,1.525,1.55,1.54625,1.94,2.0565,2.014,0.39684442432682276
0.785,0.585,0.60625,0.63125,0.6061,0.6064036602947481,1.3617795290011179,1.23125,1.51,1.5325,1.54,1.9325,2.094,2.048,0.3978364703538628
0.785,0.5975,0.6125,0.6375,0.611,0.6162447109200954,1.3616960091480834,1.23125,1.495,1.555,1.54,1.931,2.1,2.06,0.3916338439495264
0.785,0.5975,0.61625,0.6475,0.6152,0.6097291679665431,1.3622235274029268,1.22625,1.485,1.55,1.54,1.888,2.024,1.9585,0.3944298382251672
0.785,0.6,0.6175,0.65,0.6257,0.6163441401672589,1.354546218654288,1.22625,1.49,1.535,1.565,1.8925,2.064,2.029,0.40280995008479725
0.785,0.605,0.61875,0.655,0.6298,0.6170100788370619,1.3656310033211827,1.22625,1.5,1.5325,1.595,1.891,2.11,2.031,0.41155795679426466
0.785,0.6175,0.62625,0.66,0.6389,0.6290319694973334,1.370871492770184,1.2325,1.505,1.545,1.615,1.883,2.024,1.961,0.4086628554738141
0.785,0.6225,0.62625,0.67,0.6415,0.6337985981698327,1.3738519549452035,1.2325,1.51,1.545,1.6225,1.866,1.854,1.788,0.4060635933855157
0.785,0.6325,0.63,0.67375,0.6481,0.6392888232666826,1.3895533483548603,1.2325,1.5175,1.555,1.60625,1.7033,1.825,1.7308,0.3979498052789441
0.785,0.63875,0.63,0.6825,0.6536,0.6502697974269988,1.3929178059944127,1.24875,1.525,1.56,1.605,1.6375,1.812,1.7515,0.3929726431325977
0.785,0.63875,0.6375,0.69,0.657,0.6461844411326388,1.4007306854491897,1.24875,1.53,1.56,1.61,1.587,1.76,1.681,0.39516900596320004
0.77,0.64125,0.6375,0.69125,0.6632,0.6388776046542026,1.4098225549063121,1.24875,1.53,1.565,1.595,1.594,1.746,1.644,0.3891804164289545
0.77,0.64,0.63,0.69,0.6541,0.6444127403607401,1.4106380280419657,1.24625,1.535,1.57125,1.595,1.5575,1.729,1.6405,0.38559557493558216
0.335,0.3575,0.39375,0.39125,0.3822,0.3640925361788361,1.2199286524400441,0.995,1.22,1.27,1.165,1.6575,1.3305,1.335,0.3388027216574132
0.3475,0.37,0.40375,0.39125,0.3903,0.3744412111389116,1.218206455837481,1.01,1.22125,1.2725,1.185,1.838,1.351,1.3405,0.34259973097590657
0.35,0.375,0.40875,0.3975,0.387,0.37895906487128195,1.2417480368800278,1.02,1.265,1.305,1.23,2.1,1.4705,1.432,0.3464293657487407
0.355,0.38,0.4125,0.4075,0.3956,0.3760047929581888,1.291579948080082,1.03,1.325,1.38,1.315,2.1,1.5125,1.4856,0.3482379909731228
0.355,0.38,0.41625,0.41,0.3953,0.37444955519852197,1.3095391349064331,1.03,1.345,1.41,1.34,2.1,1.6735,1.6445,0.3506742830204619
0.36,0.385,0.42,0.41,0.3996,0.3689494485586813,1.3885457884460768,1.045,1.45,1.52,1.345,2.1,1.7785,1.741,0.3239248117988962
0.36,0.3875,0.4325,0.4125,0.4085,0.3682184629959132,1.4152793112638786,1.05,1.49,1.545,1.395,2.098,1.887,1.8485,0.33151236523419625
0.36,0.39375,0.46625,0.415,0.4201,0.3696119755545877,1.4690048945981782,1.065,1.57,1.6,1.4,2.0465,1.9435,1.9065,0.3194601121313658
0.36,0.39375,0.4775,0.42,0.435,0.3673649369822428,1.496513985876371,1.075,1.62,1.6,1.5,2.01,1.985,1.9463,0.34316265833472426
0.365,0.3975,0.4775,0.42,0.4288,0.3692686513288801,1.5006940448900985,1.08,1.61,1.63,1.53,2.078,2.003,1.9655,0.3442032248025595
0.3725,0.3975,0.485,0.425,0.4599,0.33857333719573357,1.5181926543718562,1.185,1.58,1.63,1.53,2.12,2.0145,1.974,0.34823153149648656
0.3725,0.415,0.485,0.42625,0.4628,0.3632888769321777,1.5189857809520242,1.29,1.565,1.615,1.5075,2.109,1.7585,1.7805,0.33114832781566594
0.4,0.435,0.485,0.54,0.4431,0.4207588686491942,1.5021391589752868,1.315,1.565,1.615,1.4925,2.065,1.6355,1.673,0.32703762773564904
0.4,0.4425,0.485,0.53,0.4584,0.4106283358377666,1.5141496772849954,1.315,1.56,1.61,1.4925,2.027,1.6435,1.6145,0.32898633821684875
0.44,0.4425,0.48625,0.50625,0.4875,0.3905925214961139,1.5219402802101158,1.345,1.56,1.6,1.4925,1.9715,1.5795,1.5295,0.33464255415920174
0.45,0.4425,0.4875,0.50625,0.4666,0.41483846984564077,1.5085543223714053,1.345,1.57,1.585,1.4925,1.9895,1.622,1.597,0.33666677801481537
0.45,0.4425,0.485,0.5,0.4838,0.40494369061535584,1.5165494890903921,1.345,1.585,1.585,1.4925,2.0,1.6119,1.5875,0.3357240650556168
0.455,0.4775,0.485,0.5,0.4807,0.4540957663512688,1.5313328276278813,1.45,1.59,1.585,1.4925,2.029,1.6045,1.5915,0.32078020678419406
0.455,0.4825,0.5075,0.535,0.4764,0.46359048555778715,1.5438600935826012,1.47,1.6,1.615,1.53,2.0895,1.639,1.6375,0.32602447426108205
0.465,0.4825,0.50625,0.52375,0.4891,0.4507407225700073,1.5661785521021239,1.51,1.605,1.645,1.53,1.9895,1.6315,1.6525,0.3186155056788915
0.465,0.495,0.51375,0.51875,0.4936,0.46050271658956454,1.5742092375839296,1.51,1.6125,1.66,1.54,2.057,1.67,1.672,0.31565064318416325
0.47,0.4975,0.52125,0.51875,0.5046,0.45781317597360915,1.5765049073741606,1.52,1.6175,1.66,1.545,2.1355,1.766,1.763,0.31967516599900914
0.47,0.4975,0.52625,0.51875,0.5035,0.45013093278738003,1.5954162647845065,1.54,1.625,1.675,1.545,2.1575,1.9438,1.8975,0.3214119971782752
0.47,0.505,0.535,0.525,0.5156,0.45562739512196393,1.601446321805585,1.545,1.63,1.6775,1.565,2.1175,2.1105,2.0605,0.3284323753726299
0.47,0.5075,0.5425,0.53,0.5239,0.4547873785410711,1.6067278017692295,1.565,1.635,1.68,1.56,2.14,2.1125,2.0725,0.32646198947414384
0.47,0.51,0.5525,0.53,0.5256,0.454888761130571,1.6129952757308916,1.565,1.6375,1.68,1.565,2.101,2.13,2.0695,0.3291140307365741
0.47,0.52,0.55625,0.535,0.5306,0.46998827374843866,1.6109001404386252,1.565,1.6375,1.68,1.565,2.03,2.129,2.0855,0.32618486141361536
0.54,0.525,0.565,0.5425,0.5476,0.48143095239951605,1.5908909159329685,1.565,1.6375,1.68,1.565,2.0363,2.1131,2.1019,0.3334288084859145
0.55,0.53,0.57,0.54875,0.5416,0.509737034024978,1.5691194090768277,1.565,1.6425,1.66,1.565,2.03,2.0495,2.104,0.3332689838794245
0.565,0.535,0.575,0.55375,0.5521,0.49575930487126596,1.562221640247734,1.565,1.595,1.655,1.565,2.035,2.14,2.1165,0.34427464930363594
0.575,0.535,0.5825,0.58,0.5501,0.49994376131328344,1.532378160102815,1.565,1.55,1.63,1.555,2.075,2.155,2.128,0.3543268057700706
0.585,0.5375,0.585,0.58,0.5591,0.5042849964127499,1.5018855831184497,1.555,1.52,1.6,1.5,2.102,2.1435,2.131,0.3498865607958557
0.59,0.545,0.58625,0.58,0.5631,0.5209451335656455,1.483232327198316,1.545,1.51,1.59,1.475,2.0705,2.082,2.111,0.3424270103281293
0.595,0.5525,0.5925,0.58,0.5648,0.5261001062646697,1.485266579883418,1.545,1.51,1.585,1.475,2.087,1.984,1.981,0.34167606983616783
0.605,0.56,0.5975,0.58875,0.5708,0.5303723831471653,1.4756303485976416,1.525,1.5,1.57,1.46,2.0915,1.79,1.751,0.3401133325117267
0.605,0.5625,0.60375,0.5925,0.5794,0.5358518086784917,1.4572318572743708,1.505,1.495,1.525,1.42,2.0695,1.79,1.7275,0.342015668899192
0.605,0.57,0.6075,0.59375,0.5876,0.5402602668097032,1.4629962870062743,1.495,1.495,1.54,1.415,1.9619,1.7888,1.7306,0.33641906248536535
0.61,0.5775,0.61375,0.5975,0.589,0.5498993076654551,1.4620429514746869,1.495,1.49,1.545,1.4,1.9045,1.7825,1.7245,0.3311935439214546
0.61,0.5875,0.61625,0.6025,0.5908,0.5661209646915092,1.4580716882642677,1.485,1.49,1.545,1.375,1.815,1.725,1.678,0.32126870969400056
0.61,0.5875,0.6225,0.61,0.6004,0.5613169997572794,1.4556286431620875,1.48,1.485,1.53,1.365,1.76,1.721,1.658,0.32480653182379915
0.74,0.6,0.63,0.61375,0.6055,0.6049360531648643,1.399721745786275,1.44,1.475,1.51,1.38,1.7635,1.734,1.701,0.34506240040572367
0.75,0.605,0.6375,0.62625,0.6029,0.626667235081436,1.3700210513588686,1.435,1.4575,1.49,1.385,1.814,1.703,1.721,0.3500658645094472
0.755,0.6075,0.63,0.63125,0.6193,0.6150660890806479,1.3688848416767734,1.435,1.445,1.485,1.39,1.8585,1.7181,1.705,0.3549653956400194
0.755,0.6075,0.63375,0.64375,0.6208,0.6198671574776874,1.3540100607944523,1.435,1.43,1.475,1.385,1.872,1.727,1.74,0.3574158454401055
0.755,0.6125,0.635,0.64125,0.6238,0.6268101942144708,1.352398546407529,1.435,1.43,1.475,1.38,1.866,1.8125,1.8295,0.3562341273190963
0.76,0.62,0.63875,0.64375,0.6322,0.6409766078389295,1.3524074014546046,1.4375,1.445,1.47,1.345,1.7845,1.9045,1.94,0.34795334647989873
0.76,0.6225,0.645,0.6475,0.636,0.6380783871437945,1.342969423590859,1.445,1.405,1.47,1.35,1.701,1.9555,1.994,0.35318363909404504
0.76,0.6275,0.64875,0.65,0.642,0.6387789108802241,1.3563496170478118,1.455,1.415,1.47,1.375,1.6167,1.8158,1.84,0.35536175161496697
0.765,0.6325,0.6525,0.65375,0.6429,0.6366576412209376,1.3631451409685198,1.46,1.41125,1.4725,1.375,1.651,1.7805,1.756,0.3559235096307771
0.765,0.635,0.6575,0.66125,0.647,0.6339741632088639,1.3590867262655246,1.46,1.4,1.445,1.37,1.6385,1.6865,1.6135,0.36167193858170843
0.77,0.6425,0.66375,0.6675,0.6537,0.6457727877843774,1.3528969788207776,1.46,1.4,1.445,1.355,1.605,1.591,1.548,0.3546474546051508
0.77,0.6475,0.66875,0.67,0.6561,0.6564698853085804,1.3461878213280252,1.46,1.4,1.445,1.335,1.5965,1.5625,1.55,0.347310032430711
0.355,0.37,0.4013,0.3725,0.3725,0.3830165101717967,1.309549778023253,0.89,1.36,1.3975,1.335,1.3275,1.48,1.4306,0.348722487578073
0.36,0.3725,0.4075,0.375,0.3857,0.3855964569344633,1.3030464222666325,0.915,1.355,1.3975,1.325,1.3325,1.4245,1.435,0.34406266299003097
0.36,0.3725,0.4075,0.3725,0.3879,0.38697863692846635,1.280771170658356,0.925,1.325,1.375,1.315,1.402,1.413,1.445,0.3469682526375677
0.3575,0.38,0.4075,0.3775,0.3902,0.3965713070058672,1.283597774577963,0.935,1.335,1.375,1.315,1.4844,1.4663,1.4913,0.3450415280452461
0.35,0.38,0.405,0.3775,0.3866,0.3865435235692736,1.2224076692308152,0.935,1.195,1.32,1.2225,1.379,1.513,1.507,0.3447592995538331
0.35,0.38,0.405,0.3775,0.3894,0.38317516155454245,1.1768772244956445,0.93375,1.11,1.26,1.2125,1.331,1.499,1.474,0.3612148932055499
0.35,0.3775,0.405,0.3775,0.39,0.38086374766799824,1.14985211338182,0.93375,1.07,1.22,1.1925,1.342,1.499,1.465,0.3685425167067087
0.35,0.3775,0.405,0.38,0.396,0.3789879404313685,1.1423472457792192,0.93,1.07,1.205,1.11625,1.3513,1.4413,1.4013,0.35296679203823067
0.35,0.3775,0.405,0.3875,0.3946,0.3918875035977786,1.103539501469819,0.925,1.045,1.135,1.075,1.399,1.369,1.329,0.3579867927230791
0.35,0.37625,0.40375,0.38625,0.3894,0.4003757422113924,1.0800484550722658,0.915,1.035,1.09,1.0575,1.4515000000000002,1.3205,1.2725,0.36295093647505716
0.35,0.375,0.40375,0.395,0.3839,0.4077514849923569,1.0718029520083776,0.9125,1.04,1.09,1.0,1.471,1.2745,1.2545,0.34748070332622905
0.35,0.3725,0.40375,0.4025,0.3802,0.4076829458337614,1.0872308835172904,0.9125,1.065,1.115,1.0175,1.456,1.268,1.263,0.34527622050186735
0.35,0.36625,0.4,0.4125,0.3703,0.40565100111862307,1.1023478415369365,0.9125,1.095,1.135,1.0075,1.48,1.287,1.2805,0.33884611130582587
0.3375,0.35875,0.4,0.40375,0.3689,0.3903989424468205,1.1220692122425797,0.9125,1.115,1.15,1.01,1.4919,1.3813,1.355,0.33805399861668395
0.3375,0.35375,0.4,0.40375,0.3822,0.3620816444856175,1.158614488783353,0.91,1.1375,1.21,1.035,1.497,1.4875,1.4385,0.3360530809843778
0.335,0.345,0.4,0.39,0.3634,0.3615198766288604,1.174671374576087,0.91,1.1725,1.225,1.06,1.537,1.4295,1.388,0.3355359085850229
0.335,0.345,0.4,0.3825,0.3648,0.3535675645751579,1.200367228089041,0.91,1.2,1.28,1.06,1.57,1.3705,1.348,0.32018740350598973
0.335,0.345,0.4,0.3825,0.3523,0.36614825640485515,1.2075447452665626,0.91,1.225,1.2825,1.115,1.59,1.383,1.369,0.3301892141771243
0.335,0.345,0.39625,0.375,0.3574,0.36630381637211384,1.224948785937984,0.91,1.26,1.29,1.2,1.611,1.383,1.376,0.345649659415491
0.33,0.345,0.39625,0.3725,0.3607,0.3610187985823171,1.2491198703199538,0.92,1.29,1.31,1.2175,1.6115,1.415,1.3975,0.3439597491446298
0.33,0.345,0.39625,0.37375,0.3653,0.3503358232933387,1.2665752747080723,0.93,1.29,1.335,1.25875,1.5835,1.4805,1.447,0.35095527385377445
0.33,0.345,0.3963,0.3725,0.3646,0.3508368041041413,1.2689368798167824,0.935,1.29,1.335,1.26875,1.5525,1.4895,1.4575,0.35322243088129746
0.3275,0.345,0.39375,0.37125,0.3701,0.34535857803569125,1.2727098323825832,0.935,1.29,1.33,1.325,1.5656,1.4156,1.3744,0.3663346037418056
0.33,0.345,0.3913,0.37,0.3716,0.34616977488630063,1.2740560034688344,0.945,1.2975,1.325,1.33,1.594,1.373,1.337,0.3666881006388376
0.33,0.345,0.38875,0.37,0.3683,0.3510103655399388,1.270337737820671,0.945,1.3,1.315,1.35,1.622,1.393,1.357,0.37318939090691905
0.33,0.345,0.3875,0.3675,0.3718,0.3562381535833896,1.2568745135986599,0.945,1.3,1.29,1.365,1.7005,1.4005,1.38,0.38122043425960217
0.33,0.345,0.3863,0.3688,0.3634,0.3547716093139799,1.2419880981475506,0.945,1.26,1.29,1.365,1.738,1.421,1.391,0.3843245857830828
0.3275,0.3425,0.38625,0.36875,0.3727,0.348900077118266,1.2187284958440396,0.9425,1.225,1.26,1.365,1.7531,1.5001,1.4781,0.39531845973303326
0.3275,0.3425,0.38625,0.3675,0.3621,0.3537787120941126,1.2120244257073645,0.9425,1.2125,1.255,1.365,1.773,1.5535,1.52,0.39796847168496075
0.3275,0.3425,0.385,0.3675,0.3615,0.34872729030915106,1.20647790870258,0.9425,1.19,1.255,1.365,1.791,1.597,1.5465,0.4009592708870755
0.3275,0.3425,0.37875,0.3675,0.3621,0.3453176389880267,1.197954686760489,0.95,1.165,1.255,1.365,1.804,1.6025,1.5585,0.4017331693936055
0.3275,0.345,0.37875,0.3675,0.3648,0.3478562867644409,1.1769440677223482,0.9525,1.1325,1.2325,1.36,1.845,1.6025,1.562,0.4065270978510267
0.32625,0.345,0.37875,0.3675,0.359,0.35451502805125523,1.1598872823213735,0.9525,1.1175,1.2125,1.36,1.9245,1.618,1.583,0.41118833112452524
0.3263,0.345,0.37375,0.3675,0.3583,0.35452993181125214,1.158558282374428,0.955,1.1175,1.2125,1.36,1.973,1.631,1.595,0.41078892955637736
0.32125,0.345,0.3725,0.3675,0.3553,0.3556228306052964,1.152893303331087,0.96,1.1175,1.2125,1.36,2.1545,1.669,1.6365,0.4103787291229479
0.32125,0.345,0.3725,0.3675,0.3584,0.3542378727711549,1.1669696108672796,0.96,1.1475,1.225,1.36,2.214,1.711,1.672,0.4069946778265694
0.3213,0.345,0.3725,0.3675,0.3623,0.3515394618614016,1.1748455885252467,0.965,1.1575,1.235,1.37,2.2238,1.7263,1.6925,0.4069028919740951
0.3213,0.345,0.3725,0.3675,0.3602,0.35761967308396325,1.180486113261165,0.965,1.18,1.235,1.37,2.2225,1.735,1.71,0.40494875477145365
0.3213,0.3425,0.3725,0.3675,0.3619,0.35498459063608423,1.181319688728329,0.965,1.185,1.235,1.37,2.2255,1.747,1.73,0.4054496742215219
0.32125,0.3425,0.3775,0.3675,0.3626,0.35329600297986175,1.184353934846436,0.975,1.185,1.235,1.37,2.235,1.756,1.735,0.40617724292603796
0.335,0.3475,0.3825,0.3675,0.3647,0.3589560077273297,1.1907682893577913,0.975,1.195,1.245,1.36,2.194,1.7665,1.735,0.4022735652360705
0.335,0.3525,0.385,0.37,0.364,0.3663653519564757,1.192031159274404,0.985,1.195,1.245,1.355,2.185,1.764,1.7325,0.3995283536070984
0.335,0.3525,0.38625,0.37,0.3627,0.3710152625316455,1.1856830650409598,0.985,1.1925,1.245,1.355,2.185,1.703,1.702,0.39734916635657513
0.335,0.355,0.38625,0.37375,0.3703,0.37088578563189356,1.1825405241661087,0.995,1.1875,1.245,1.32,2.185,1.658,1.674,0.38740101078006894
0.335,0.355,0.38875,0.37875,0.3772,0.3716421447529291,1.1780264991407168,0.995,1.1875,1.23,1.31,2.11,1.531,1.5635,0.3859167343396104
0.335,0.355,0.39,0.38,0.3719,0.3678852110436486,1.1892056945391971,0.995,1.1875,1.235,1.3,1.998,1.404,1.405,0.38115237270664637
0.335,0.355,0.39,0.3825,0.3713,0.36367869784783213,1.2006034254786853,0.995,1.195,1.235,1.3,1.948,1.4285,1.3895,0.3828266966138365
0.335,0.3575,0.39125,0.3825,0.3713,0.36924914696202094,1.2066375632051733,0.995,1.195,1.235,1.3,1.75,1.4775,1.44,0.3830323512591116
0.335,0.3575,0.3925,0.38375,0.3769,0.36772726231531316,1.211674950644586,0.995,1.1975,1.235,1.2275,1.5575,1.5,1.465,0.3663526760340199
0.335,0.3575,0.3925,0.39375,0.3767,0.36224409956236214,1.2246216648948707,0.995,1.215,1.25,1.1875,1.612,1.4515,1.3865,0.35341059094530514
0.335,0.3575,0.3925,0.395,0.3786,0.3715791109707205,1.2135672393268968,0.995,1.22,1.26,1.18,1.647,1.3325,1.352,0.3437269183581513
0.335,0.3575,0.39375,0.39125,0.378,0.37414717612946036,1.211550310701998,0.995,1.22,1.27,1.18,1.6525,1.3225,1.3725,0.34015676545524953
0.165,0.1775,0.1525,0.19125,0.1764,0.2674536682070616,0.8496758262696544,0.445,0.8225,0.875,0.78125,1.1467,1.2808,1.3342,0.34994597297233154
0.165,0.1775,0.1525,0.19125,0.1733,0.26460842150743824,0.8563958757492633,0.47,0.8225,0.87,0.74625,1.1367,1.1942,1.2283,0.34076808110215095
0.1375,0.175,0.1475,0.19125,0.1738,0.2477975948144696,0.8752928493491875,0.505,0.82,0.8575,0.73,1.122,1.072,1.0595,0.3353076622943729
0.1325,0.175,0.1475,0.19125,0.171,0.24997047693127217,0.8713165993488515,0.5275,0.81,0.855,0.68,1.1115,1.064,1.073,0.3221934873176673
0.1325,0.155,0.1475,0.19125,0.1692,0.2253065731350986,0.8707891858814734,0.5375,0.81,0.85,0.635,1.1006,1.07,1.0975,0.31808667126197543
0.1325,0.155,0.1475,0.19125,0.1659,0.22237627306560248,0.8698490130848444,0.54,0.8,0.835,0.625,1.1025,1.1245,1.1055,0.3220682035209288
0.1275,0.155,0.15,0.19125,0.1586,0.22666631238815838,0.8708515614068868,0.54,0.8,0.835,0.645,1.0985,1.1535,1.133,0.32677471930577817
0.1275,0.1575,0.1525,0.1875,0.1533,0.23662526723078192,0.8638521336264704,0.54,0.795,0.83,0.6575,1.1025,1.2065,1.199,0.3305213426249656
0.1275,0.15875,0.1575,0.17875,0.1555,0.23380292904344047,0.8684136612639838,0.54,0.795,0.83,0.66,1.1025,1.3063,1.2763,0.3336964132611644
